ID,BIN,LOCATION,FEAT_UND,STATE_CODE,TYPE,MAT,YR_BLT,YR_FAIL,DATE_FAIL,FAIL_TYPE,FAIL_CAUS,FATAL,INJURY,SOURCE,COMMENTS
1727,,"Rt 653, Scott Co",Dry Creek,VA,Beam,Steel,1963,2001,,TC,Hydraulic - Flood,0,0,SURV,
1720,,"Rt 628, Russell Co",Lick Creek,VA,P/S Box Beam,Concrete,1932,2002,,TC,Hydraulic - Flood,0,0,SURV,
1719,,"Rt 754, Rockbridge Co",NS Railroad,VA,Beam,Timber,1932,2003,,TC,Train Derailment,0,0,SURV,
1722,,"Rt 797, Halifax Co",Coleman Creek,VA,Corrugated Pipe,Steel,1978,2003,,TC,Hydraulic - Flood,0,0,SURV,
1726,,"Rt 627, Dinwiddie Co",Hatchers Run,VA,Corrugated Pipe,Steel,1971,2003,,TC,Hydraulic - Washout,0,0,SURV,
130,,"Rt 301, Hanover Co",Kersey Creek,VA,Slab,Concrete,1930,2004,,TC,Hydraulic - Gaston,0,0,SURV,
131,,"Rt 5, Henrico Co",Almond Creek,VA,Slab,Concrete,1942,2004,,TC,Hydraulic - Gaston,0,0,SURV,
132,,"Rt 607, New Kent Co",Dickerson Swamp,VA,Beam,Steel,1959,2004,,TC,Hydraulic - Gaston,0,0,SURV,
133,,"Rt 608, Rockbridge Co",South River,VA,Suspension,Steel,1971,2004,,TC,Hydraulic - flood,0,0,SURV,Pedestrian bridge
134,,"Rt 681, Fauquier Co",Stream,VA,Slab,Concrete,,2004,,TC,Hydraulic,0,0,SURV,
135,,"Rt 687, Bath Co",Trib Cedar Creek,VA,Beam,Steel,1971,2004,,TC,Hydraulic - Scour,0,0,SURV,
136,,"Rt 618, Rappahannock Co",Battle Run,VA,Beam,Steel,,2004,,TC,Hydraulic,0,0,SURV,
1723,,"Rt 739, Giles Co",Big Stoney Creek,VA,Beam,Steel,,2004,,TC,Hydraulic - Erosion,0,0,SURV,
137,,"Rt 620, Mecklenburg Co",Holly Creek,VA,Box Culvert,Aluminum,2000,2006,,TC,Hydraulic - Washout,0,0,SURV,
197,,"Rt 713, Giles Co",Walker Creek,VA,Truss,Steel,,2008,,TC,Overload,0,0,SURV,
1246,T.H. 2,Hartford (White River Jct.),White River,VT,Truss,Steel,1913,1964,,,Hydraulic - Ice Jam,,,SURV,
1244,VT103,Shrewsbury,,VT,Truss,Steel,1928,1976,,,Collision - Truck,,,SURV,
1243,VT100B,Moretown-Middlesex,Winooski River,VT,Truss,Steel,1928,1989,,,Misc -Deterioration,,,SURV,
1245,VT112,Worcester,,VT,Slab,Concrete,1928,1990,,,Hydraulic - Flood,,,HYDR,
1057,,"RR, Montpelier",Winooski River,VT,Truss thru,Steel,,1992,,TC,Hydraulic - Ice Jamb,0,0,ARTL,
1416,,Worcester Br. 26,Minister Brook,VT,Girder,Steel,1960,1995,1-Aug-1995,TC,Hydraulic - Scour,0,0,Surv,
1417,,Fairfield Br. 12,Soule Brook,VT,Slab,Concrete,1940,1995,1-Aug-1994,TC,Hydraulic - Scour,0,0,Surv,
1419,,Wolcott Br. 25,Lamoille River,VT,Truss,Steel,1928,1995,1-Aug-1995,TC,Hydraulic - Scour,0,0,Surv,
6,118BR15,Montgomery,,VT,W-Beam,Steel,1930,1997,,TC,Hydraulic - Flood,,,,
5,116BR10,Bristol,,VT,T-Beam,Concrete,1926,1998,,TC,Hydraulic - Flood,,,,
1560,,"Mill Bridge, Town of Tunbridge",White River,VT,Covered,Wood,1883,1999,5-Mar-1999,TC,Hydraulic - ice Jamb,,,ARTL,
1597,,Twig-Smith Covered Br Brownsvill,Stream,VT,Covered,Timber,1870,2001,5-Nov-2001,TC,Nature - Wind,0,0,Net,Microburst
1614,OB/104,Ocean Beach Hwy,Cowlitz River,WA,Cable Susp,Wood-Steel,0,1923,1-Jan-1923,TC,Misc Struct Fail,36,0,WA,
1058,202/60,"SR 202, Snoqualmie River Br",Snoqualmie River,WA,Truss Thru,Steel-Conc,1931,1934,,PC,Collision - Fire,,,SURV,
1615,PSH22/8,Detillion Bridge,Spokane River,WA,Truss,Steel-Wood,0,1939,24-May-1939,TC,Misc Struct Fail,0,0,WA,
1059,16/110,SR 16  - Tacoma Narrows,Puget Sound,WA,Suspension,Steel,1940,1940,7-Nov-1940,TC,Nature - Wind,0,0,SURV,
1060,231/101,Rte. 231 Spokane Riv Br,Spokane River,WA,Truss thru,Timber,1911,1942,26-Sep-1942,TC,Overload - Sheep,,,SURV,
1061,542/45,SR542 Razrhon Cr Upr,Razorhone Crk Upper,WA,Stringer,Log,,1943,26-Jun-1943,TC,Overload - Snow Load,,,SURV,
1062,542/44,SR542 Razrhon Cr Low,Lower Razorhone Crk,WA,Stringer,Log,,1943,26-Jun-1943,TC,Overload - Snow Load,,,SURV,
1063,7/9,SR9 Lindberg Crssng,C.M.ST.R.& P. RR,WA,Stringer,Timber,1933,1943,2-Mar-1943,TC,Fire,,,SURV,
1064,12/265,"SR12 Cowltz River Br, Cora",Cowlitz River,WA,Truss thru,Steel,1925,1943,12-Nov-1943,TC,Collision - Truck,,,SURV,
1065,6/118,"SR6 Chehalis River Br, Adna",Chehalis River,WA,Truss,Steel,1932,1943,1-May-1943,TC,Fire,,,SURV,
1066,542/32,SR542 Gallup Crk Bridge,Gallup Creek,WA,Stringer,Timber,,1945,,TC,Hydraulic - Flood,,,SURV,
1616,20/271,Rocky Creek Bridge,Rocky Creek,WA,Truss Thru,Timber,1929,1945,25-Oct-1943,TC,Collision,0,0,WA,
1068,7/105,SR7 Mashel Rv Brdge,Mashel River,WA,Arch,Concrete,1916,1946,,TC,Hydraulic - Flood,,,SURV,
1617,504/20,St. Helen's Bridge,Toutle River,WA,Truss,Steel,0,1946,,TC,Hydraulic Flood,0,0,WA,
1069,PSH8/303,PSH8 Washougal Rv Br,Washougal River,WA,Truss thru,Steel,1926,1947,,TC,Fire,,,SURV,
1618,507/126.5,Centralia Power Canal Bridge,Centralia Power Cana,WA,Truss Pony,Steel,1936,1947,24-Sep-1947,TC,Collision,0,0,SURV,
1070,PSH 16/19,PSH16 Litttle Boulder Crk,Little Boulder Creek,WA,Stringer,Log,,1948,14-Jun-1948,TC,Hydraulic - Flood,,,SURV,
1071,20/636,SR20 Methow Rv Bridge,Methow River,WA,T-beam,Concrete,1931,1948,14-Jun-1948,TC,Hydraulic - Flood,,,SURV,
1072,153/15,SR153 Methow Rv Bridge,Methow River,WA,T-beam,Concrete,1939,1948,14-Jun-1948,TC,Hydraulic - Flood,,,SURV,
1073,20/624,SR20 Methow R at Winthrop,Methow River,WA,Truss pony,Timber,1933,1948,14-Jun-1948,TC,Hydraulic - Flood,,,SURV,
1074,153/4,SR 153 Methow Rv Bridge,Methow River,WA,T-beam,Concrete,1933,1948,14-Jun-1948,TC,Hydraulic - Flood,,,SURV,
1075,2/311,SR2 Pine Creek Bridge,Pine Creek,WA,Arch,Concrete,1918,1948,1-Jun-1948,TC,Hydraulic - Flood,,,SURV,
1076,PSH 16/101,PSH16 Robison Cr Brdg,Robinson Creek,WA,Girder,Log,,1948,14-Jun-1948,TC,Hydraulic - Flood,,,SURV,
1649,PSH2/510,Cle Elum River Bridge,Cle Elum,WA,Truss Thru,Steel,1929,1948,,TC,Hydraulic - Flood,0,0,SURV,
1659,PSH 16/102,Lost River Bridge,Lost River,WA,Stringer,Log,0,1948,14-Jun-1948,TC,Hydraulic - Flood,0,0,Surv,
1660,PSH16/104,PSH16 Methow River Bridge,Methow River,WA,Stringer,Log,1918,1948,14-Jun-1948,TC,Hydraulic - Flood,0,0,Surv,
1661,20/261,Chewuck River Bridge (16/107),Chewick River,WA,Pony truss,Steel,,1948,14-Jun-1948,TC,Hydraulic - Flood,0,0,Surv,
1662,153/16,Methow River Bridge (16/115),Methow River,WA,T-Beam,Concrete,1939,1948,14-Jun-1948,TC,Hydraulic - Flood,0,0,Surv,
1067,12/512,"SR12 Snake Riv, Burbank",Snake River,WA,Truss thru,Steel,1920,1949,9-Sep-1949,TC,Fire,,,SURV,
1101,PSH 1/802,PSH1Salmon Creek Bridge,Salmon Creek,WA,T-Beam,Concrete,1927,1949,23-Feb-1949,TC,Hydraulic - Flood,,,SURV,
1658,173/10,Columbia River Brewster (10-BC/1,Columbia River,WA,Truss,Steel,1927,1949,1-Jan-1949,TC,Hydraulic Flood,0,0,Surv,
1077,162/20,SR162 S Prairie Ck Br,South Prairie Creek,WA,Trestle,Timber,1941,1955,11-Dec-1955,TC,Hydraulic - Flood,,,SURV,
1657,PSH 1/802,Salmon Creek Bridge,Salmon Creek,WA,T-Beam,Concrete,1927,1956,5-Jan-1956,TC,Hydraulic Flood,0,0,SURV,
1656,PSH 2/410,Peshastin Creek,Peshastin Creek,WA,T-Beam,Concrete,1923,1959,20-Nov-1959,TC,Hydraulic Flood,0,0,SURV,
1654,543/32,Gallup Creek Bridge (1-AP/15),Gallup Creek,WA,Simple Span,Steel,1956,1962,19-Nov-1962,PC,Hydraulic - Flood,0,0,SURV,
1655,20/271,Rocky Creek Bridge (16/256),Rocky Creek,WA,Simple Span,Steel,1947,1962,19-Nov-1962,PC,Hydraulic Flood,0,0,SURV,
1078,12/271,SR12 Smith Creek Br,Smith Creek,WA,T-Beam,Concrete,,1964,1-Jan-1964,TC,Hydraulic - Flood,,,SURV,Est. 1964
1079,109/20,SR109 Joe Creek Bridge,Joe Creek,WA,Slab,Concrete,1953,1964,27-Mar-1964,TC,Nature - Tsunami,,,SURV,
1080,109/17,SR 109 Copalis Rv Brdg,Copalis River,WA,Trestle,Timber,1952,1964,27-Mar-1964,TC,Nature - Tsunami,,,SURV,
1081,410/115,SR410 Scatter Ck Brdg,Scatter Creek,WA,T-Beam,Concrete,1932,1965,29-Jan-1965,TC,Hydraulic - Flood,,,SURV,
1082,12/245,SR 12,Lake Creek,WA,Trestle,Timber,1950,1966,15-Nov-1966,TC,Hydraulic - Scour,,,SURV,
1083,14/26,"PSH14, Nesika",Cowlitz River,WA,Truss,Steel,,1967,1-Nov-1967,TC,Fire,,,SURV,
1084,173/10,"SR173, Brewster",Columbia River,WA,Truss,Steel,1927,1968,5-Aug-1968,TC,Fire,,,SURV,
1085,542/35,SR542 Coal Cr Bridge,Coal Creek,WA,Slab,Concrete,1945,1971,4-Feb-1971,TC,Hydraulic - Flood,,,SURV,
1086,241/18,SR241 Dry Ck Bridge,Dry Creek,WA,Trestle,Timber,,1971,1-Jan-1971,TC,Hydraulic - Flood,,,SURV,
1087,97/102,SR97 4th Xng SatusCr,Satus Creek,WA,Girder,Steel,1942,1974,19-Jan-1974,TC,Hydraulic - Flood,,,SURV,
1088,142/8,SR142 Klickitat Rv Br,Klickitat River,WA,Girder,PC,1954,1974,19-Jan-1974,TC,Hydraulic - Flood,,,SURV,
1089,97/103,SR97 3rd Xng SatusCr,Satus Creek,WA,Girder,Steel,1942,1974,19-Jan-1974,TC,Hydraulic - Flood,,,SURV,
1090,97/111,SR97 - 1st Xng Satus Creek,Satus Creek,WA,Girder,Steel,1942,1974,19-Jan-1974,TC,Hydraulic - Flood,,,SURV,
1653,97/20,Status Creek Bridge,Status Creek,WA,Slab,Concrete,1959,1974,19-Jan-1974,PC,Hydraulic Flood,0,0,SURV,
1091,508/20,SR508 Bear Canyon,Bear Creek,WA,Truss deck,Steel,1936,1977,2-Dec-1977,TC,Hydraulic - Flood,,,SURV,
1092,508/22,SR508 Creek,Creek,WA,Trestle,Timber,,1977,2-Dec-1977,TC,Hydraulic - Flood,,,SURV,
1093,706/9,SR706 Goat Creek Bridge,Goat Creek,WA,T-Beam,Concrete,1922,1977,3-Dec-1977,TC,Hydraulic - Flood,,,SURV,
1652,12/,Johnson Creek Bridge,Johnson Creek,WA,T-Beam,Concrete,0,1978,1-Oct-1978,PC,Hydraulic - Flood,0,0,Surv,
1094,101/302,SR101 Bogachiel Brdge,Bacachiel River,WA,Truss thru,Steel,1925,1979,14-Dec-1979,TC,Hydraulic - Flood,,,SURV,
1095,410/220,SR410 Lit Naches R Br,Little Naches River,WA,Truss pony,Steel,1928,1979,20-Aug-1979,TC,Collision - Truck,,,SURV,
1650,970/10,Teanaway River Bridge,Teanaway River,WA,Truss,Steel,1922,1979,28-Nov-1979,TC,Hydraulic - Flood,0,0,Surv,
1651,104/5,Hood Canal Bridge,Hood Canal,WA,Truss,Concrete,1961,1979,13-Feb-1979,TC,Hyd Fld - Windstorm,0,0,Surv,
1096,504/102,SR504 N Fk Toutle Rv,No Fork Toutle River,WA,T-Beam,Concrete,1938,1980,18-May-1980,TC,Nature - Volcano,,,SURV,
1097,21,SR504 Hofstad Cr Brdg,Hofstad Creek,WA,T-Beam,Concrete,,1980,,TC,Nature - Volcano,,,SURV,
1610,504/46TA,Coldwater Creek Bridge (504/30),Coldwater Creek,WA,Girder,Steel,1933,1980,18-May-1980,TC,Nature Volcano -Dest,0,0,SURV,
1611,504/20,SR 504 St. Helen's Bridge,Toutle River,WA,T-Beam,Concrete,1949,1980,18-May-1980,TC,Nature Volcano -Dest,0,0,SURV,
1612,504/19,SR504 Alder Creek Bridge,Alder Creek,WA,T-Beam,Concrete,1954,1980,18-May-1980,TC,Nature Volcano -Dest,0,0,SURV,
1613,504/10,SR504 N. FK. Toutle R-Coalbanks,N. Fork Toutle River,WA,Girder,Steel,1972,1980,18-May-1980,TC,Nature Volcano -Dest,0,0,SURV,
1098,106/2,SR106 Skokomish Riv,Skokomish River,WA,Truss thru,Steel,1927,1984,4-Nov-1984,TC,Collision - Truck,,,SURV,
1099,542/10,SR542 Nugents,Nooksack River,WA,Truss thru,Steel,1946,1989,10-Nov-1989,TC,Hydraulic - Flood,,,SURV,
1100,,I90,Washington Lake,WA,Pontoon,Concrete,,1990,,TC,Nature - Sinking,0,0,ARTL,
1608,90/25S,"Lacey V. Murrow, Seattle/Bellevue",Lake Washington,WA,Stringer,Concrete,1940,1990,25-Nov-1990,PC,Hydraulic - Storm,0,0,SURV,2790' of bridge sank due to heavy flooding of pontoons
1609,162/14,Carbon River Bridge,Carbon River,WA,Beam,Concrete,1971,1990,24-Nov-1990,TC,Hydraulic - Flood,0,0,SURV,
1607,12/320,Naches River Bridge,Naches River,WA,Box Girder,Concrete,1938,1996,9-Feb-1996,PC,Hydraulic - Flood,0,0,SURV,
1606,165/10,Carbon River Bridge,Carbon River,WA,Arch,Steel,1971,1997,7-Feb-1997,PC,Fire - Car Crash,0,0,SURV,
1605,101/214,Nolan Creek Bridge,Nolan Creek,WA,T-Beam,Concrete,1971,1999,15-Nov-1999,PC,Hydraulic - Flood,0,0,SURV,
1571,,Evergreen Point Floating Bridge,Lake Washington,WA,Column,PC,1963,2000,27-Jul-2000,PC,Collision-Barge,0,0,ENR,
99,210000055,Chandler MP 0.03,Chehalis River,WA,,Concrete,1970,2007,3-Dec-2007,TC,High Flow/debris,,,SURV,Major storms
100,210000087,Leudinghaus MP 0.02,Chehalis River,WA,Truss,Steel,1922,2007,3-Dec-2007,TC,High flow/debris,,,SURV,Major storms
101,Pe Ell 3,Tin Bridge,Chehalis River,WA,Beam,Timber,1934,2007,3-Dec-2007,TC,High flow/debris,,,SURV,Major storms
102,08440800,Tahuya River 2,Tahuya River,WA,,Concrete,1961,2007,3-Dec-2007,TC,High flow/debris,,,SURV,Major storms
196,3,Chico Way Bridge,Chico Creek,WA,,Concrete,1993,2007,3-Dec-2007,PC,High flow/Debris,,,SURV,Major storms
1509,6903/0.2,Oakville - Harp Road,Garrard Creek,WA,,Steel,1967,2007,14-Aug-2007,TC,Overload,0,0,Survey,"180,000 lb truck hauling an excavator. Bridge rated for 35,000 lbs."
3256,6903/0.2,Garrard Creek - Harp Road,Garrard Creek,WA,,Steel,1967,2007,14-Aug-2007,TC,Overload,0,0,Survey,
245,,"SR241, near Sunnyside",Dry Creek,WA,,Timber,,2009,23-Aug-2009,TC,Fire,0,0,News,Brush fires
3635,,"I-5, Mount Vernon",Skagit River,WA,Truss,Steel,1955,2013,23-May-2013,TC,Collision,0,3,News,"ON top bridge hit by overheight truck, causing collapse."
1102,,"Black Creek Bridge, Athens",Black Creek,WI,Truss thru,Steel,,1950,,TC,Collision - Car,0,4,BD,
1103,,Trenton,Milwaukee River,WI,,,,1980,,PC,Collision - Truck,,,KY,
1104,,Wisconsin,,WI,Bascule,Steel,1928,1989,,TC,Misc Design - Maint,,,SURV,
1575,,Hoan Bridge NB,Lake Shore,WI,Girder,Steel,1966,2000,13-Dec-2000,PC,Steel - Deter Crack,0,0,Net,
1105,16-23,Hardy County,Dumpling Run,WV,I-Beam,Steel,,1957,,,Overload,,,SURV,
1106,26-5-7,Mar. County,Wheeling Creek,WV,Truss,Steel,,1959,,,Overload,,,SURV,
1107,16-13-0,Hardy County,S. Br. Potomac R.,WV,Truss,Steel,,1960,,,Collision,,,SURV,
1108,06-1-2,Cabell Co.,Mud River,WV,Truss pony,Steel,,1962,,,Overload,,,SURV,
1109,14-50/9,Ham. County,Little Cacapon R.,WV,Truss pony,Steel,,1965,,,Overload,,,SURV,
1110,,Silver Bridge Pt Pleasant,Ohio River,WV,I-bar Susp,Steel,1927,1967,15-Dec-1967,TC,Steel - Fatigue,46,9,KY,
22,20-09,Kanawha Co.,Coal River,WV,Girder,Steel,,1968,,,Overload,,,SURV,
1111,,Longview,Lake Sacajewea,WV,,,,1968,,TC,Misc - Deterioration,,,KY,
1112,27-35,Mason County,Ohio River,WV,Girder,Steel,,1968,,,Misc - Deter I-,,,SURV,
1113,48-10-6,Tyler County,Pursley Creek,WV,Truss,Steel,,1968,,,Nature - Tree Fall,,,SURV,
1114,29-11-0,Mineral Co.,Buskirk Run,WV,Culvert,Steel,,1969,,,Hydraulic - Undermin,,,SURV,
1115,26-74-6,Marshall Co.,Slippery Ford,WV,Truss,Steel,,1970,,,Misc - Bearing Fl,,,SURV,
1116,5-88-2,Brooke Co.,Buffalo Creek,WV,Truss,Steel,,1970,,,Overload,,,SURV,
1117,51-26/1,Web. County,Leatherwood Ck.,WV,Girder,,,1970,,,Hydraulic - Flood,,,SURV,
1118,35-1-4,Ohio Co.,Short Creek,WV,Truss,Steel,,1970,,,Overload,,,SURV,
23,20-60,Kanawha Co.,Elk River,WV,Girder,Steel,,1971,,,Collision - Barge,,,SURV,
1119,33-88,Morgan County,W. Fork Sleepy Ck.,WV,Girder,Steel,,1971,,,Overload,,,SURV,
1120,14-4/2,Hamp. Co.,Hiett Run,WV,,Timber,,1972,,,Hydraulic - Flood,,,SURV,
1121,16-55/2,Hardy Co.,Baker Run,WV,,Timber,,1972,,,Hydraulic - Flood,,,SURV,
1122,23-16,Logan Co.,Dingess Branch,WV,Culvert,Concrete,,1973,,,Hydraulic - Flood,,,SURV,
1123,23-16,Logan Co.,Davy Branch,WV,Culvert,Concrete,,1973,,,Hydraulic - Flood,,,SURV,
1124,23-16,Logan Co.,Buffalo Creek,WV,Girder,Steel,,1973,,,Hydraulic - Flood,,,SURV,
1125,23-16,Logan Co.,Buffalo Creek,WV,Channel Beam,Steel,,1973,,,Hydraulic - Flood,,,SURV,
1127,23-16/6,Logan Co.,Buffalo Creek,WV,Simple Span,Concrete,,1973,,,Hydraulic - Flood,,,SURV,
1128,23-16/9,Logan County,Buffalo Creek,WV,Girder,Steel,,1973,,,Hydraulic - Flood,,,SURV,
1131,52-48-0,Wetzel Co.,Bush Run,WV,Truss,Steel,,1974,,,Hydraulic - Flood,,,SURV,
1132,42-23-0,Rand. Co.,Chenoweth Ck.,WV,Truss pony,Steel,,1974,,,Overload,,,SURV,
1133,42-64/6,Ran. Co.,Windy Run,WV,Truss pony,Steel,,1975,,,Overload,,,SURV,
1134,36-25-5,Pend. Co.,Blackthorn Ck.,WV,Truss pony,Steel,,1976,,,Overload,,,SURV,
1135,48-6-3,Tyler Co.,Sugar Creek,WV,Truss,Steel,,1976,,,Overload,,,SURV,
1136,5-30-6,Cabell Co.,Hukill Run,WV,Truss,Steel,,1976,,,Collision - Vehicle,,,SURV,
1137,35-29-0,Ohio Co.,Dixon Run,WV,Truss,Steel,,1976,,,Overload,,,SURV,
1138,23-3-11,Logan Co.,Big Harts Ck.,WV,Box Beam,,,1977,,,Overload,,,SURV,
38,31-14,Monongalia Co.,Dunkard Creek,WV,Truss,Steel,,1978,,,Collision,,,SURV,
1139,23-119,Logan Co.,Beech Creek,WV,Girder,Steel,,1978,,,Overload,,,SURV,
1140,30-49,Mingo Co.,Tug Fork,WV,Truss,Steel,,1978,,,Hydraulic - Flood,,,SURV,
1141,30-52,Logan Co.,Guyandotte River,WV,Truss,Steel,,1978,,,Collision - Vehicle,,,SURV,
1142,42-27/4,Tucker Co.,N. Fork/Blackwater R,WV,Truss pony,Steel,,1978,,,Collision - Train,,,SURV,
35,17-46,Harrison Co.,Rooting Creek,WV,Covered,Timber,,1979,,,Fire,,,SURV,
1143,05-1/8,Brooke County,Harmon Creek,WV,Truss,Steel,,1979,,,Overload,,,SURV,
1144,20-45-5,Kanawha Co.,Little Sandy Ck.,WV,Truss,Steel,,1979,,,Overload,,,SURV,
1145,49-1/3,Upshur Co.,Pecks Run,WV,Slab,Concrete,,1979,,,Hydraulic - Scour,,,SURV,
1146,21-79,Lewis Co.,Access Road,WV,Culvert,Steel,,1979,,,Misc - Poor Compact,,,SURV,
1147,51-20/9,Webster Co.,Hodam Ck.,WV,Stringer,Steel,,1979,,,Hydraulic - Flood,,,SURV,
52,04-19,Braxton Co.,Two Lick Run,WV,I-Beam,Steel,,1980,,,Hydraulic - Flood,,,SURV,
1148,9-56-6,Dodd Co.,Meathouse Fork,WV,Deck Arch,Concrete,,1980,,,Overload,,,SURV,
1150,18-32-8,Jackson Co.,Parchment Ck.,WV,Truss pony,Steel,,1980,,,Overload,,,SURV,
1151,43-10-1,Ritchie Co.,N. Fk. Hughes Riv,WV,Truss,Steel,,1981,,,Collision,,,SURV,
1152,19-25,Jeff. Co.,Bullskin Run,WV,,Timber,,1981,,,Misc - Deterioration,,,SURV,
1153,17-3/1,Harrison,Bingamon Ck,WV,Truss pony,Steel,,1981,,,Hydraulic - Flood,,,SURV,
1154,17-77,Harrison Co.,Peddler Run,WV,Girder,Steel,,1982,,,Overload,,,SURV,
1155,9-18/2,Dodd. Co.,Middle Island Ck.,WV,,,,1983,,,Hydraulic - Flood,,,SURV,
1156,40-50-8,Putnam Co.,Sycamore Ck.,WV,Girder,Steel,,1983,,,Overload,,,SURV,
1157,24-7/1,McDowell Co.,Hensley Creek,WV,Girder,Steel,,1984,,,Overload,,,SURV,
1158,55-18-7,Wyoming Co.,Pinnacle Ck.,WV,Slab,Concrete,,1984,,,Overload,,,SURV,
1159,39-76/3,Preston Co.,Sandy Ck.,WV,Girder,Steel,,1984,,,Hydraulic - Flood,,,SURV,
34,39-92,Preston Co.,York Run,WV,Slab,Concrete,,1985,,,Hydraulic - Scour,,,SURV,
51,48-01,Tyler Co.,Point Pleasant Creek,WV,Truss pony,Steel,,1985,,,Overload,,,SURV,
1160,12-28,Grant Co.,So. Br. Potomac,WV,Beam,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1161,14-1/5,Hamp. Co.,Green Spring Run,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1162,16-12/2,Hardy Co.,Howards Lick Run,WV,Beam,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1163,16-20/2,Hardy Co.,Upper Cove Run,WV,Beam,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1164,16-220,Hardy Co.,So. Br. Potomac,WV,Truss,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1165,29-22-0,Mineral Co.,No. Br. Potomac,WV,Truss,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1166,33-7-5,Morgan County,Cacapon River,WV,Beam,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1167,31-45-2,Monong. Co.,Little Indian Cr.,WV,Arch,Concrete,,1985,,,Steel - Deter,,,SURV,
1168,36-3/3,Pend. Co.,S Fk S Br Potomac R,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1169,36-5/1,Pend. Co.,Roaring Ck.,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1171,36-8-7,Pend. Co.,Reeds Creek,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1172,30-65/4,Mingo Co.,Elk Creek,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1173,11-36-0,Gilmer Co.,Indian Fork,WV,Truss pony,Steel,,1985,,,Collision,,,SURV,
1174,17-19,Harrison Co.,West Fork River,WV,,,,1985,,,Hydraulic - Flood,,,SURV,
1175,39-51/3,Preston Co.,Saltlick Creek,WV,,,,1985,,,Hydraulic - Flood,,,SURV,
1176,38-12-2,Poca. Co.,Greenbrier River,WV,Truss pony,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1177,38-27/3,Poca Co.,Greenbrier River,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1178,38-25/5,Poca. Co.,N. Fk. Deer Ck.,WV,Arch,Concrete,,1985,,,Hydraulic - Flood,,,SURV,
1179,42-5/12,Rand. Co.,Shavers Fork Cheat R,WV,Truss,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1180,42-7/2,Rand. Co.,Shavers Fork Cheat R,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1181,42-29-0,Rand. Co.,Gandy Creek,WV,Beam,Timber,,1985,,,Hydraulic - Flood,,,SURV,
1182,42-29,Rand. Co.,Gandy Creek,WV,Arch,Concrete,,1985,,,Hydraulic - Flood,,,SURV,
1183,42-29/5,Rand. Co.,Gandy Creek,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1184,42-32/4,Rand. Co.,Dry Fork River,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1185,42-32/9,Rand. Co.,Dry Fork River,WV,Truss,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1186,36-8-10,Pend. Co.,Reeds Creek,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1187,36-17,Pend. Co.,N Fk S Br Potomac R,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1188,36-18-0,Pend. Co.,Smith Creek,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1189,36-19-5,Pend. Co.,N Fk S Br Potomac R,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1190,36-25-5,Pend. Co.,Whitehorn Creek,WV,Beam,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1191,36-28/8,Pend. Co.,N Fk S Br Potomac R,WV,Girder,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1192,38-1/4,Poca Co.,Greebrier River,WV,Truss pony,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1193,45-15-0,Green Co.,Greenbrier River,WV,Truss,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1194,39-51-0,Pres. Co.,Cheat River,WV,,,,1985,,,Hydraulic - Flood,,,SURV,
1195,42-64-6,Ran. Co.,Conley Run,WV,Beam,Steel,,1985,,,Hydraulic - Flood,,,SURV,
1196,42-56/1,Ran. Co.,Riffle Creek,WV,Beam,Steel,,1986,,,Hydraulic - Flood,,,SURV,
1197,24-1/2,McDowell Co.,Tug Fork,WV,,,,1986,,,Overload Coal Truck,,,SURV,
1198,20-73/1,Kan Co.,Spring Fork,WV,Girder,Steel,,1986,,,Overload,,,SURV,
1199,03-119,Boone Co.,Rock Creek,WV,Girder,Steel,,1987,,,Overload,,,SURV,
1200,55-08-1,Wyoming Co.,Little Huff Ck.,WV,,,,1987,,,Overload Coal Truck,,,SURV,
39,25-17,Marion Co.,CSX Railroad,WV,Truss,Steel,,1988,,,Overload,,,SURV,
